OTU,5% Sheep Blood + Amp,5% Sheep Blood + Amp Kan Ery,5% Sheep Blood + Cip,5% Sheep Blood + Crb,5% Sheep Blood + Ery,5% Sheep Blood + Kan,5% Sheep Blood + NA,5% Sheep Blood + Neo,5% Sheep Blood + Pen,5% Sheep Blood + Pen Crb Cip,5% Sheep Blood + Van,5% Sheep Blood + Van Amp Ery,A II + NA,AA + NA,BARN + NA,BHI (strict anaerobes) + NA,BHI + Amp,BHI + Amp Kan Ery,BHI + Cip,BHI + Crb,BHI + Ery,BHI + FBS (5%) + Amp,BHI + FBS (5%) + Amp Kan Ery,BHI + FBS (5%) + Cip,BHI + FBS (5%) + Crb,BHI + FBS (5%) + Ery,BHI + FBS (5%) + Kan,BHI + FBS (5%) + NA,BHI + FBS (5%) + Neo,BHI + FBS (5%) + Pen,BHI + FBS (5%) + Pen Crb Cip,BHI + FBS (5%) + Van,BHI + FBS (5%) + Van Amp Ery,BHI + Kan,BHI + NA,BHI + Neo,BHI + Pen,BHI + Pen Crb Cip,BHI + Van,BHI + Van Amp Ery,BMM - Azo-Galactomannon + NA,BMM - chondroitin sulfate + NA,BMM - Fructose + NA,BMM - glucose + NA,BMM - Inulin + NA,BMM - Mannitol + NA,BMM - Mucin + NA,BMM - Pullulan + NA,BMM - raffinose + NA,BMM - Resistant Starch + NA,BMM - Soluble Starch + NA,BMM - Sorbitol + NA,COR + NA,LB + NA,M-17 Broth + NA,mGAM + Amp,mGAM + Amp Kan Ery,mGAM + Cip,mGAM + Crb,mGAM + Ery,mGAM + Kan,mGAM + NA,mGAM + Pen,mGAM + Pen Crb Cip,mGAM + Van,mGAM + Van Amp Ery,MiPro + Amp,MiPro + Amp Kan Ery,MiPro + Cip,MiPro + Crb,MiPro + Ery,MiPro + Kan,MiPro + NA,MiPro + Neo,MiPro + Pen,MiPro + Pen Crb Cip,MiPro + Van,MiPro + Van Amp Ery,mOs-SRB + NA,MRS + NA,MT10 + NA,Mucus + Amp,Mucus + Amp Kan Ery,Mucus + Cip,Mucus + Crb,Mucus + Ery,Mucus + Kan,Mucus + NA,Mucus + Neo,Mucus + Pen,Mucus + Pen Crb Cip,Mucus + Van,Mucus + Van Amp Ery,NCMM - Mannitol + NA,NCMM - Mucin + NA,Postgate + Amp,Postgate + Amp Kan Ery,Postgate + Cip,Postgate + Crb,Postgate + Ery,Postgate + Kan,Postgate + NA,Postgate + Neo,Postgate + Pen,Postgate + Van,Postgate + Van Amp Ery,PYG + NA,R2A - Azo-Galactomannon + NA,R2A - chondroitin sulfate + NA,R2A - Fructose + NA,R2A - glucose + NA,R2A - Inulin + NA,R2A - Mannitol + NA,R2A - Mucin + NA,R2A - Pullulan + NA,R2A - raffinose + NA,R2A - Resistant Starch + NA,R2A - Soluble Starch + NA,R2A - Sorbitol + NA,Reinforced Clostridial Broth + NA,TGB + NA,TSB + NA,WCA + NA,WHC + NA,WSB + NA,YCFA + Amp,YCFA + Cip,YCFA + Crb,YCFA + Ery,YCFA + Kan,YCFA + NA,YCFA + Neo,YCFA + Pen,YCFA + Pen Crb Cip,YCFA + Van,YCFA + Van Amp Ery,Yeast Casitone + NA
Otu20,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0015466297322253,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00106534090909091,1e-05,0.00114175303003689,0.00151634128509924,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00119297575873258,0.00436558022124879,1e-05,0.00184827699511233,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0036741214057508,1e-05,1e-05,0.00210181079083518,1e-05,1e-05,0.00153029661706769,1e-05,1e-05,1e-05,0.00155238472717664,0.00131947880587168,1e-05,0.00127708296635547,0.00114691943127962,0.00158134018580747,1e-05,0.00145525103080281,1e-05,1e-05,1e-05,1e-05,0.00145516279633784,0.00195103823105867,1e-05,1e-05,1e-05,1e-05,0.00953840912962017,1e-05,1e-05,1e-05,0.00101605364763259,1e-05,1e-05,1e-05,1e-05,1e-05,0.00244723156928724,1e-05,0.00200550080220032,1e-05,0.0012745347947999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00135974255540951,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00160449257922182,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00131600592202665,1e-05,1e-05,1e-05,1e-05,0.00121424716675661,1e-05,0.0023209549071618,1e-05
Otu21,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00177746999076639,1e-05,0.00121110490031675,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00115473441108545,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00105367138623642,1e-05,1e-05,1e-05,1e-05,1e-05,0.0013838518801298,0.00255401291855372,1e-05,0.00127325748552183,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00133582687683676,1e-05,1e-05,1e-05,1e-05,1e-05,0.00303514376996805,1e-05,1e-05,0.0019170362158167,1e-05,1e-05,0.0017582131345033,1e-05,1e-05,1e-05,0.00231206235962479,0.00156688108197262,1e-05,0.00228994187070636,1e-05,0.0011860051393556,0.00146241591108511,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00160263854694105,1e-05,1e-05,1e-05,1e-05,0.00434338272866633,1e-05,0.00200702458605118,1e-05,0.00132086974192237,1e-05,1e-05,1e-05,1e-05,1e-05,0.00214132762312634,1e-05,0.00171900068760027,1e-05,0.00140198827427989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00133707714935152,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00193567599761763,1e-05,0.00155611748687026,0.00202884246312442,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0019341290893015,1e-05
Otu22,1e-05,0.00641668337677963,1e-05,1e-05,0.00224614669661529,0.152577319587629,0.0417630207434508,0.0175539134368873,1e-05,0.00124653739612188,0.00233626136538758,1e-05,0.0169531539316134,0.0116697441744224,0.00530697190426639,0.00860803146848437,1e-05,0.00248579545454545,1e-05,1e-05,1e-05,1e-05,0.00153964588144727,1e-05,1e-05,1e-05,1e-05,0.00890207715133531,0.0104398752307594,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00545185419538542,1e-05,0.00293881912904088,1e-05,0.0502075320817943,0.00282134051800829,1e-05,1e-05,0.0016506922257721,0.00304933743658924,0.0144450634157717,1e-05,0.00394038033236252,1e-05,0.00120470159215967,0.00115442971172241,1e-05,0.0112511570284175,0.00422777117188532,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00706864247998637,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00303818389519481,1e-05,1e-05,1e-05,1e-05,0.0163944867646684,1e-05,0.0127659923141843,1e-05,1e-05,1e-05,0.00259526703367413,0.00380183280394073,0.00344921001964066,1e-05,1e-05,1e-05,1e-05,1e-05,0.00417237468145595,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0077149931556486,0.090681506652549,1e-05,0.00696177027872802,0.00119118522930316,0.0252156631892038,0.00408480840303443,1e-05,0.00154680416036981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00400066798812143
Otu23,1e-05,1e-05,0.0269456554581948,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0153812439221487,1e-05,1e-05,1e-05,0.00445103857566766,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00122634626430091,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.608971901713497,0.00143261810959529,0.00699254568243288,0.0404994464608529,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00237201027871121,0.00789704591985961,1e-05,1e-05,1e-05,0.0132927718812475,1e-05,0.00209179651973565,1e-05,1e-05,1e-05,1e-05,1e-05,0.00408788962698007,1e-05,1e-05,0.00357462019660411,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00149772924920282,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00114349056328579,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Otu24,0.00125358933699053,1e-05,1e-05,1e-05,0.00198796891539514,0.184039709812906,0.00976771476892279,0.0101945407932439,1e-05,1e-05,1e-05,1e-05,0.00121589927169485,0.00266028858347895,1e-05,0.0015042725831728,0.0407683468103276,1e-05,1e-05,1e-05,1e-05,0.133434379835923,1e-05,1e-05,1e-05,1e-05,0.00154757512401099,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00247135994087214,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00132266357911156,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00271214358741338,0.00133389922997635,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.806112492159004,1e-05,0.0018560527943906,0.00111765901239585,0.00755624248669071,0.749984456409555,0.00105529759392149,0.0130440947114703,0.00900109769484083,1e-05,0.00223360563478922,1e-05,1e-05,1e-05,0.104276547650876,1e-05,1e-05,1e-05,1e-05,0.00107003643219281,1e-05,1e-05,0.192587426521869,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00160540301151461,0.001222985562204,0.00433512243147966,0.00220841871218681,0.0203990470518166,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Otu25,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00155317019293825,0.00426783290604735,1e-05,1e-05,1e-05,1e-05,0.040047524996914,0.0434568880406809,0.00145681581685744,1e-05,1e-05,0.00142045454545455,1e-05,1e-05,1e-05,1e-05,0.0023094688221709,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00369458128078818,1e-05,1e-05,1e-05,0.0160299225220411,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0128598194515415,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00281214848143982,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0156073496818474,0.0109402858497475,0.00862544384995695,1e-05,1e-05,0.00556785578598472,1e-05,0.00467977002273031,0.0153343055371426,1e-05,0.0149608054029437,0.0127412612667345,0.00188315787769726,1e-05,1e-05,0.00489169820436428,0.0201177021004161,0.0296471559691301,0.0376967285967003,1e-05,1e-05,1e-05,1e-05,1e-05,0.0747413912158908,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Otu27,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00154419595314164,1e-05,1e-05,0.00140890613451589,1e-05,1e-05,0.00117214208966887,0.00178112012665743,1e-05,1e-05,1e-05,0.00148441365660564,1e-05,0.00180553109036463,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00238460228240504,1e-05,1e-05,1e-05,1e-05,0.00120212948651898,1e-05,1e-05,1e-05,1e-05,0.00122361578464362,1e-05,0.00143250057300023,1e-05,0.00165689523323987,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00136160280101148,0.00137083950211109,1e-05,1e-05,1e-05,0.00117451703049694,1e-05,1e-05,0.0022656940760389,1e-05
Otu28,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00106496272630458,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00400272525975132,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Otu3,0.0687224103201474,0.737918588329657,0.0792938231104588,0.0901460466677858,0.295161748379934,0.00775868652157312,0.00761053394539744,0.00714824310058815,0.131116376460216,0.901131117266851,0.0427122823239328,0.943264393515931,0.00195191951610912,0.0014540707785475,0.296462018730489,0.00445893335847938,0.247699071194374,0.749289772727273,0.0321521195030521,0.852011241875988,0.612520646611248,0.0157081381298624,0.686297151655119,0.0240922600704003,0.049799737324838,0.628069456053748,0.0110687492313369,0.0771513353115727,0.00451970208160927,0.0772727981415364,0.941652946987158,0.0170546872691819,0.952737581450453,0.0235688393406744,0.014406340932217,0.00594545087629426,0.673601832410765,0.915183012844309,0.0246386538881778,0.846305499650881,0.0473080976118025,0.0996267079870404,0.0233990147783251,0.0232843257451671,0.0107907165939753,0.020186751994137,0.263959390862944,0.162958292045762,0.0116141807242679,0.0479373713239966,0.0646953760666799,0.0241721325534218,0.156762513312034,0.00733527254331605,0.00393838500304448,0.908167036215817,0.784820969676204,0.324807375321041,0.898121316706281,0.758394353189524,0.00814193024005381,0.00524971156363375,0.828015589906196,0.92190334817747,0.0108546859076025,0.920336445305619,0.382075829383886,0.556829412927456,0.849809885931559,0.886247877758913,0.593648146744486,0.0122361681769573,0.0046656291748508,0.0115443598773146,0.622112411326017,0.943721837692201,0.06703234774768,0.927415741524369,0.0368212995444788,0.0538558751232519,0.00885709419179015,0.150465813256511,0.786251881585549,0.259778648518595,0.907132696606381,0.846127425725571,0.194319750307763,0.011397214014352,0.00362561017601426,0.534796926454446,0.922504333639237,0.00780386291214151,0.912560165024066,0.217997750281215,0.856614835585012,0.154746858517852,0.883720930232558,0.108706155184076,0.0142753298173438,0.532564021498577,0.256566711676136,0.478705783026169,0.207082749522709,0.464149314204111,0.0132218871992939,0.942346915650637,0.00320297419031958,0.0172885453092551,0.0214257379761409,0.0905561056965654,0.11303719147219,0.0224220827710891,0.0107155263790784,0.617328519855596,0.0371757479340669,0.0356009806042253,0.0139143241960021,0.013230660706119,0.0242868011676658,0.0147603628832298,0.00465845918927302,0.00441360012883485,0.00188783006246255,0.00541493314701305,0.0024641980389299,0.599910661107802,0.00586462238471038,0.603190040848084,0.848275483906344,0.0131745044003911,0.00824725344715688,0.0111610555606519,0.751852901867077,0.924986508364814,0.087097195420977,0.894507073386384,0.0092719655550473
Otu30,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00174300210540848,0.00392097722817071,1e-05,1e-05,1e-05,1e-05,0.0365541291198617,0.0415153730806885,0.00145681581685744,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00346420323325635,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00277093596059113,1e-05,1e-05,1e-05,0.00988511888859204,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00336034789484088,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.013370805654914,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00202474690663667,1e-05,1e-05,0.00184569952011812,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0154429112747551,0.0110627102081882,0.00920595605522606,1e-05,1e-05,0.00579712043599586,1e-05,0.00254044658376788,0.0159787588198035,1e-05,0.0149898743253588,0.0130467140202814,0.00200186697027416,1e-05,1e-05,0.00457464369111845,0.0197401360879236,0.0307031473306444,0.0350296218181195,1e-05,1e-05,1e-05,1e-05,1e-05,0.0721409876817672,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Otu31,1e-05,0.00421094846601163,1e-05,1e-05,1e-05,1e-05,0.0188796465674939,1e-05,1e-05,1e-05,0.0835691169671752,1e-05,0.0289910196272065,0.0140697871356045,0.00645161290322581,0.0354873618651184,1e-05,1e-05,1e-05,1e-05,0.00576751238796675,1e-05,0.00153964588144727,1e-05,1e-05,0.00129323260838709,1e-05,0.00519287833827893,1e-05,1e-05,1e-05,0.0503903595591928,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0176224518465333,1e-05,1e-05,0.00109170305676856,0.00738916256157635,1e-05,1e-05,1e-05,0.00213732300293882,1e-05,1e-05,1e-05,1e-05,1e-05,0.00101171458998935,0.00185489650520636,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.04108239217767,1e-05,1e-05,1e-05,0.00227369186927788,1e-05,1e-05,1e-05,1e-05,1e-05,0.0110713677397377,1e-05,0.00150526843953838,1e-05,1e-05,0.00291945732440323,1e-05,0.00960320810468552,1e-05,1e-05,1e-05,0.0105026988359238,1e-05,1e-05,1e-05,0.00191405585397273,1e-05,1e-05,1e-05,0.00193645273474549,1e-05,0.00289988907220442,1e-05,1e-05,0.00288192120181742,1e-05,0.00143704868806749,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00106966171948121,1e-05,1e-05,1e-05,1e-05,0.00109536117241417,1e-05,1e-05,0.0193503905306385,0.0152832155491533,0.0038825547051164,0.00937023986099322,0.00521143537820131,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Otu32,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00177746999076639,1e-05,0.00111794298490777,1e-05,1e-05,1e-05,1e-05,1e-05,0.00355113636363636,1e-05,1e-05,1e-05,1e-05,0.00153964588144727,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00114525672838328,0.00283614225258,1e-05,0.00172505852877151,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00240448837830617,1e-05,1e-05,1e-05,1e-05,1e-05,0.00159744408945687,1e-05,1e-05,0.00170916481892092,0.00274113414425218,1e-05,0.00234428417933774,0.00230885942344482,1e-05,1e-05,0.00198176773682124,0.00107207652977074,1e-05,0.00110093359168575,1e-05,1e-05,0.00153553670663937,0.00121270919233568,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00323624595469256,1e-05,0.00250878073256397,1e-05,0.00182889656573867,0.00120212948651898,1e-05,1e-05,1e-05,1e-05,0.00193739165901907,1e-05,0.0012606005042402,1e-05,0.00280397654855978,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00307527744350849,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00193567599761763,1e-05,0.00136160280101148,0.00191917530295553,1e-05,1e-05,1e-05,0.00174152525211616,0.00188882892606584,1e-05,0.0016025641025641,1e-05
Otu33,0.141184159773711,1e-05,1e-05,0.139617257008561,1e-05,0.0068270332187858,0.00455596589928554,0.00301613632936209,0.139023583865991,1e-05,1e-05,1e-05,0.00354740155536354,0.00187955171658839,0.0108220603537981,1e-05,0.108557452057394,0.00106534090909091,1e-05,0.00597224661865449,1e-05,0.127816759587052,1e-05,1e-05,0.141627500569853,1e-05,1e-05,0.00890207715133531,1e-05,0.141561296559036,1e-05,1e-05,0.00122704578150123,1e-05,1e-05,1e-05,0.00257682763886238,1e-05,1e-05,1e-05,0.0045822134340552,1e-05,1e-05,1e-05,0.00144629499898307,1e-05,1e-05,1e-05,0.00382696774684894,0.00465139923239204,0.00327445921809883,1e-05,0.00319488817891374,1e-05,0.00176190908030937,0.00235587583148559,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00151935526489629,1e-05,1e-05,1e-05,0.098303317535545,1e-05,1e-05,0.00545719136551055,1e-05,1e-05,0.00397270348802161,1e-05,0.00421390893106166,1e-05,1e-05,1e-05,1e-05,1e-05,0.00102197240674502,1e-05,1e-05,1e-05,0.00121926437715911,1e-05,1e-05,0.0087378640776699,0.00356484575965648,0.00614709110867179,1e-05,1e-05,1e-05,1e-05,1e-05,0.0549182120895414,1e-05,1e-05,1e-05,1e-05,0.0133245012865914,0.00136266632130771,0.0107093401506027,0.00694098502208495,1e-05,1e-05,0.00265961249731894,0.00657752689440565,0.00101105875751038,1e-05,1e-05,1e-05,1e-05,1e-05,0.00122261994196238,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00136252082769036,1e-05,0.00154682190614185,0.0397558070279929,0.0114769553536257,0.00272320560202295,1e-05,1e-05,0.0653598539444605,1e-05,0.00656109513587947,1e-05,1e-05,1e-05,0.00532938349052836
Otu34,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00106534090909091,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00144879815607507,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00142549558244859,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0016506922257721,1e-05,1e-05,0.00129342202512934,1e-05,1e-05,0.00100934457721486,1e-05,1e-05,1e-05,0.00161844365173735,1e-05,1e-05,0.00101285890435089,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00425821836143757,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00230301036354664,1e-05,1e-05,1e-05,1e-05,0.00107933081489477,1e-05,1e-05,1e-05
Otu35,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00117728531855956,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00145519340708293,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00181043663471778,1e-05,1e-05,0.00115484109386548,1e-05,1e-05,0.00143261810959529,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00434338272866633,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00160440064176026,1e-05,0.00191180219219985,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00153534024236442,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.001105216622458,1e-05
